street;date;consumption_kwh_per_minute
225 Banana Boulevard;2006-12-24;0.00877
221 Apple Lane;2006-12-24;0.00867
222 Orange Avenue;2006-12-24;0.00867
223 Cherry Lane;2006-12-24;0.00867
224 Grape Street;2006-12-24;0.00867
225 Banana Boulevard;2006-12-24;0.00867
221 Apple Lane;2006-12-24;0.008
222 Orange Avenue;2006-12-24;0.008
223 Cherry Lane;2006-12-24;0.008
224 Grape Street;2006-12-24;0.008
225 Banana Boulevard;2006-12-24;0.008
221 Apple Lane;2006-12-24;0.00703
222 Orange Avenue;2006-12-24;0.00703
223 Cherry Lane;2006-12-24;0.00703
224 Grape Street;2006-12-24;0.00703
225 Banana Boulevard;2006-12-24;0.00703
221 Apple Lane;2006-12-24;0.00703
222 Orange Avenue;2006-12-24;0.00703
223 Cherry Lane;2006-12-24;0.00703
224 Grape Street;2006-12-24;0.00703
225 Banana Boulevard;2006-12-24;0.00703
221 Apple Lane;2006-12-24;0.007
222 Orange Avenue;2006-12-24;0.007
223 Cherry Lane;2006-12-24;0.007
224 Grape Street;2006-12-24;0.007
225 Banana Boulevard;2006-12-24;0.007
221 Apple Lane;2006-12-24;0.00693
222 Orange Avenue;2006-12-24;0.00693
223 Cherry Lane;2006-12-24;0.00693
224 Grape Street;2006-12-24;0.00693
225 Banana Boulevard;2006-12-24;0.00693
221 Apple Lane;2006-12-24;0.0069
222 Orange Avenue;2006-12-24;0.0069
223 Cherry Lane;2006-12-24;0.0069
224 Grape Street;2006-12-24;0.0069
225 Banana Boulevard;2006-12-24;0.0069
221 Apple Lane;2006-12-24;0.0069
222 Orange Avenue;2006-12-24;0.0069
223 Cherry Lane;2006-12-24;0.0069
224 Grape Street;2006-12-24;0.0069
225 Banana Boulevard;2006-12-24;0.0069
221 Apple Lane;2006-12-24;0.0069
222 Orange Avenue;2006-12-24;0.0069
223 Cherry Lane;2006-12-24;0.0069
224 Grape Street;2006-12-24;0.0069
225 Banana Boulevard;2006-12-24;0.0069
221 Apple Lane;2006-12-24;0.00693
222 Orange Avenue;2006-12-24;0.00693
223 Cherry Lane;2006-12-24;0.00693
224 Grape Street;2006-12-24;0.00693
225 Banana Boulevard;2006-12-24;0.00693
221 Apple Lane;2006-12-24;0.0069
222 Orange Avenue;2006-12-24;0.0069
223 Cherry Lane;2006-12-24;0.0069
224 Grape Street;2006-12-24;0.0069
225 Banana Boulevard;2006-12-24;0.0069
221 Apple Lane;2006-12-24;0.0069
222 Orange Avenue;2006-12-24;0.0069
223 Cherry Lane;2006-12-24;0.0069
224 Grape Street;2006-12-24;0.0069
225 Banana Boulevard;2006-12-24;0.0069
221 Apple Lane;2006-12-24;0.00687
222 Orange Avenue;2006-12-24;0.00687
223 Cherry Lane;2006-12-24;0.00687
224 Grape Street;2006-12-24;0.00687
225 Banana Boulevard;2006-12-24;0.00687
221 Apple Lane;2006-12-24;0.00683
222 Orange Avenue;2006-12-24;0.00683
223 Cherry Lane;2006-12-24;0.00683
224 Grape Street;2006-12-24;0.00683
225 Banana Boulevard;2006-12-24;0.00683
221 Apple Lane;2006-12-24;0.00683
222 Orange Avenue;2006-12-24;0.00683
223 Cherry Lane;2006-12-24;0.00683
224 Grape Street;2006-12-24;0.00683
225 Banana Boulevard;2006-12-24;0.00683
221 Apple Lane;2006-12-24;0.00683
222 Orange Avenue;2006-12-24;0.00683
223 Cherry Lane;2006-12-24;0.00683
224 Grape Street;2006-12-24;0.00683
225 Banana Boulevard;2006-12-24;0.00683
221 Apple Lane;2006-12-24;0.00683
222 Orange Avenue;2006-12-24;0.00683
223 Cherry Lane;2006-12-24;0.00683
224 Grape Street;2006-12-24;0.00683
225 Banana Boulevard;2006-12-24;0.00683
221 Apple Lane;2006-12-24;0.00683
222 Orange Avenue;2006-12-24;0.00683
223 Cherry Lane;2006-12-24;0.00683
224 Grape Street;2006-12-24;0.00683
225 Banana Boulevard;2006-12-24;0.00683
221 Apple Lane;2006-12-24;0.00687
222 Orange Avenue;2006-12-24;0.00687
223 Cherry Lane;2006-12-24;0.00687
224 Grape Street;2006-12-24;0.00687
225 Banana Boulevard;2006-12-24;0.00687
221 Apple Lane;2006-12-24;0.00683
222 Orange Avenue;2006-12-24;0.00683
223 Cherry Lane;2006-12-24;0.00683
224 Grape Street;2006-12-24;0.00683
225 Banana Boulevard;2006-12-24;0.00683
221 Apple Lane;2006-12-24;0.0068
222 Orange Avenue;2006-12-24;0.0068
223 Cherry Lane;2006-12-24;0.0068
224 Grape Street;2006-12-24;0.0068
225 Banana Boulevard;2006-12-24;0.0068
221 Apple Lane;2006-12-24;0.0068
222 Orange Avenue;2006-12-24;0.0068
223 Cherry Lane;2006-12-24;0.0068
224 Grape Street;2006-12-24;0.0068
225 Banana Boulevard;2006-12-24;0.0068
221 Apple Lane;2006-12-24;0.0068
222 Orange Avenue;2006-12-24;0.0068
223 Cherry Lane;2006-12-24;0.0068
224 Grape Street;2006-12-24;0.0068
225 Banana Boulevard;2006-12-24;0.0068
221 Apple Lane;2006-12-24;0.00683
222 Orange Avenue;2006-12-24;0.00683
223 Cherry Lane;2006-12-24;0.00683
224 Grape Street;2006-12-24;0.00683
225 Banana Boulevard;2006-12-24;0.00683
221 Apple Lane;2006-12-24;0.00683
222 Orange Avenue;2006-12-24;0.00683
223 Cherry Lane;2006-12-24;0.00683
224 Grape Street;2006-12-24;0.00683
225 Banana Boulevard;2006-12-24;0.00683
221 Apple Lane;2006-12-24;0.00763
222 Orange Avenue;2006-12-24;0.00763
223 Cherry Lane;2006-12-24;0.00763
224 Grape Street;2006-12-24;0.00763
225 Banana Boulevard;2006-12-24;0.00763
221 Apple Lane;2006-12-24;0.0087
222 Orange Avenue;2006-12-24;0.0087
223 Cherry Lane;2006-12-24;0.0087
224 Grape Street;2006-12-24;0.0087
225 Banana Boulevard;2006-12-24;0.0087
221 Apple Lane;2006-12-24;0.00863
222 Orange Avenue;2006-12-24;0.00863
223 Cherry Lane;2006-12-24;0.00863
224 Grape Street;2006-12-24;0.00863
225 Banana Boulevard;2006-12-24;0.00863
221 Apple Lane;2006-12-24;0.00867
222 Orange Avenue;2006-12-24;0.00867
223 Cherry Lane;2006-12-24;0.00867
224 Grape Street;2006-12-24;0.00867
225 Banana Boulevard;2006-12-24;0.00867
221 Apple Lane;2006-12-24;0.00867
222 Orange Avenue;2006-12-24;0.00867
223 Cherry Lane;2006-12-24;0.00867
224 Grape Street;2006-12-24;0.00867
225 Banana Boulevard;2006-12-24;0.00867
221 Apple Lane;2006-12-24;0.00867
222 Orange Avenue;2006-12-24;0.00867
223 Cherry Lane;2006-12-24;0.00867
224 Grape Street;2006-12-24;0.00867
225 Banana Boulevard;2006-12-24;0.00867
221 Apple Lane;2006-12-24;0.00923
222 Orange Avenue;2006-12-24;0.00923
223 Cherry Lane;2006-12-24;0.00923
224 Grape Street;2006-12-24;0.00923
225 Banana Boulevard;2006-12-24;0.00923
221 Apple Lane;2006-12-24;0.00983
222 Orange Avenue;2006-12-24;0.00983
223 Cherry Lane;2006-12-24;0.00983
224 Grape Street;2006-12-24;0.00983
225 Banana Boulevard;2006-12-24;0.00983
221 Apple Lane;2006-12-24;0.00983
222 Orange Avenue;2006-12-24;0.00983
223 Cherry Lane;2006-12-24;0.00983
224 Grape Street;2006-12-24;0.00983
225 Banana Boulevard;2006-12-24;0.00983
221 Apple Lane;2006-12-24;0.0098
222 Orange Avenue;2006-12-24;0.0098
223 Cherry Lane;2006-12-24;0.0098
224 Grape Street;2006-12-24;0.0098
225 Banana Boulevard;2006-12-24;0.0098
221 Apple Lane;2006-12-24;0.00973
222 Orange Avenue;2006-12-24;0.00973
223 Cherry Lane;2006-12-24;0.00973
224 Grape Street;2006-12-24;0.00973
225 Banana Boulevard;2006-12-24;0.00973
221 Apple Lane;2006-12-24;0.0097
222 Orange Avenue;2006-12-24;0.0097
223 Cherry Lane;2006-12-24;0.0097
224 Grape Street;2006-12-24;0.0097
225 Banana Boulevard;2006-12-24;0.0097
221 Apple Lane;2006-12-24;0.0097
222 Orange Avenue;2006-12-24;0.0097
223 Cherry Lane;2006-12-24;0.0097
224 Grape Street;2006-12-24;0.0097
225 Banana Boulevard;2006-12-24;0.0097
221 Apple Lane;2006-12-24;0.00967
222 Orange Avenue;2006-12-24;0.00967
223 Cherry Lane;2006-12-24;0.00967
224 Grape Street;2006-12-24;0.00967
225 Banana Boulevard;2006-12-24;0.00967
221 Apple Lane;2006-12-24;0.0086
222 Orange Avenue;2006-12-24;0.0086
223 Cherry Lane;2006-12-24;0.0086
224 Grape Street;2006-12-24;0.0086
225 Banana Boulevard;2006-12-24;0.0086
221 Apple Lane;2006-12-24;0.0077
222 Orange Avenue;2006-12-24;0.0077
223 Cherry Lane;2006-12-24;0.0077
224 Grape Street;2006-12-24;0.0077
225 Banana Boulevard;2006-12-24;0.0077
221 Apple Lane;2006-12-24;0.00687
222 Orange Avenue;2006-12-24;0.00687
223 Cherry Lane;2006-12-24;0.00687
224 Grape Street;2006-12-24;0.00687
225 Banana Boulevard;2006-12-24;0.00687
221 Apple Lane;2006-12-24;0.00687
222 Orange Avenue;2006-12-24;0.00687
223 Cherry Lane;2006-12-24;0.00687
224 Grape Street;2006-12-24;0.00687
225 Banana Boulevard;2006-12-24;0.00687
221 Apple Lane;2006-12-24;0.00687
222 Orange Avenue;2006-12-24;0.00687
223 Cherry Lane;2006-12-24;0.00687
224 Grape Street;2006-12-24;0.00687
225 Banana Boulevard;2006-12-24;0.00687
221 Apple Lane;2006-12-24;0.00683
222 Orange Avenue;2006-12-24;0.00683
223 Cherry Lane;2006-12-24;0.00683
224 Grape Street;2006-12-24;0.00683
225 Banana Boulevard;2006-12-24;0.00683
221 Apple Lane;2006-12-24;0.00683
222 Orange Avenue;2006-12-24;0.00683
223 Cherry Lane;2006-12-24;0.00683
224 Grape Street;2006-12-24;0.00683
225 Banana Boulevard;2006-12-24;0.00683
221 Apple Lane;2006-12-24;0.00683
222 Orange Avenue;2006-12-24;0.00683
223 Cherry Lane;2006-12-24;0.00683
224 Grape Street;2006-12-24;0.00683
225 Banana Boulevard;2006-12-24;0.00683
221 Apple Lane;2006-12-24;0.0068
222 Orange Avenue;2006-12-24;0.0068
223 Cherry Lane;2006-12-24;0.0068
224 Grape Street;2006-12-24;0.0068
225 Banana Boulevard;2006-12-24;0.0068
221 Apple Lane;2006-12-24;0.0068
222 Orange Avenue;2006-12-24;0.0068
223 Cherry Lane;2006-12-24;0.0068
224 Grape Street;2006-12-24;0.0068
225 Banana Boulevard;2006-12-24;0.0068
221 Apple Lane;2006-12-24;0.0068
222 Orange Avenue;2006-12-24;0.0068
223 Cherry Lane;2006-12-24;0.0068
224 Grape Street;2006-12-24;0.0068
225 Banana Boulevard;2006-12-24;0.0068
221 Apple Lane;2006-12-24;0.00683
222 Orange Avenue;2006-12-24;0.00683
223 Cherry Lane;2006-12-24;0.00683
224 Grape Street;2006-12-24;0.00683
225 Banana Boulevard;2006-12-24;0.00683
221 Apple Lane;2006-12-24;0.00833
222 Orange Avenue;2006-12-24;0.00833
223 Cherry Lane;2006-12-24;0.00833
224 Grape Street;2006-12-24;0.00833
225 Banana Boulevard;2006-12-24;0.00833
221 Apple Lane;2006-12-24;0.00823
222 Orange Avenue;2006-12-24;0.00823
223 Cherry Lane;2006-12-24;0.00823
224 Grape Street;2006-12-24;0.00823
225 Banana Boulevard;2006-12-24;0.00823
221 Apple Lane;2006-12-24;0.0082
222 Orange Avenue;2006-12-24;0.0082
223 Cherry Lane;2006-12-24;0.0082
224 Grape Street;2006-12-24;0.0082
225 Banana Boulevard;2006-12-24;0.0082
221 Apple Lane;2006-12-24;0.0082
222 Orange Avenue;2006-12-24;0.0082
223 Cherry Lane;2006-12-24;0.0082
224 Grape Street;2006-12-24;0.0082
225 Banana Boulevard;2006-12-24;0.0082
221 Apple Lane;2006-12-24;0.00823
222 Orange Avenue;2006-12-24;0.00823
223 Cherry Lane;2006-12-24;0.00823
224 Grape Street;2006-12-24;0.00823
225 Banana Boulevard;2006-12-24;0.00823
221 Apple Lane;2006-12-24;0.00823
222 Orange Avenue;2006-12-24;0.00823
223 Cherry Lane;2006-12-24;0.00823
224 Grape Street;2006-12-24;0.00823
225 Banana Boulevard;2006-12-24;0.00823
221 Apple Lane;2006-12-24;0.0083
222 Orange Avenue;2006-12-24;0.0083
223 Cherry Lane;2006-12-24;0.0083
224 Grape Street;2006-12-24;0.0083
225 Banana Boulevard;2006-12-24;0.0083
221 Apple Lane;2006-12-24;0.00827
222 Orange Avenue;2006-12-24;0.00827
223 Cherry Lane;2006-12-24;0.00827
224 Grape Street;2006-12-24;0.00827
225 Banana Boulevard;2006-12-24;0.00827
221 Apple Lane;2006-12-24;0.00823
222 Orange Avenue;2006-12-24;0.00823
223 Cherry Lane;2006-12-24;0.00823
224 Grape Street;2006-12-24;0.00823
225 Banana Boulevard;2006-12-24;0.00823
221 Apple Lane;2006-12-24;0.00823
222 Orange Avenue;2006-12-24;0.00823
223 Cherry Lane;2006-12-24;0.00823
224 Grape Street;2006-12-24;0.00823
225 Banana Boulevard;2006-12-24;0.00823
221 Apple Lane;2006-12-24;0.00823
222 Orange Avenue;2006-12-24;0.00823
223 Cherry Lane;2006-12-24;0.00823
224 Grape Street;2006-12-24;0.00823
225 Banana Boulevard;2006-12-24;0.00823
221 Apple Lane;2006-12-24;0.00823
222 Orange Avenue;2006-12-24;0.00823
223 Cherry Lane;2006-12-24;0.00823
224 Grape Street;2006-12-24;0.00823
225 Banana Boulevard;2006-12-24;0.00823
221 Apple Lane;2006-12-24;0.009
222 Orange Avenue;2006-12-24;0.009
223 Cherry Lane;2006-12-24;0.009
224 Grape Street;2006-12-24;0.009
225 Banana Boulevard;2006-12-24;0.009
221 Apple Lane;2006-12-24;0.01003
222 Orange Avenue;2006-12-24;0.01003
223 Cherry Lane;2006-12-24;0.01003
224 Grape Street;2006-12-24;0.01003
225 Banana Boulevard;2006-12-24;0.01003
221 Apple Lane;2006-12-24;0.01
222 Orange Avenue;2006-12-24;0.01
223 Cherry Lane;2006-12-24;0.01
224 Grape Street;2006-12-24;0.01
225 Banana Boulevard;2006-12-24;0.01
221 Apple Lane;2006-12-24;0.01
222 Orange Avenue;2006-12-24;0.01
223 Cherry Lane;2006-12-24;0.01
224 Grape Street;2006-12-24;0.01
225 Banana Boulevard;2006-12-24;0.01
221 Apple Lane;2006-12-24;0.0099
222 Orange Avenue;2006-12-24;0.0099
223 Cherry Lane;2006-12-24;0.0099
224 Grape Street;2006-12-24;0.0099
225 Banana Boulevard;2006-12-24;0.0099
221 Apple Lane;2006-12-24;0.00993
222 Orange Avenue;2006-12-24;0.00993
223 Cherry Lane;2006-12-24;0.00993
224 Grape Street;2006-12-24;0.00993
225 Banana Boulevard;2006-12-24;0.00993
221 Apple Lane;2006-12-24;0.0099
222 Orange Avenue;2006-12-24;0.0099
223 Cherry Lane;2006-12-24;0.0099
224 Grape Street;2006-12-24;0.0099
225 Banana Boulevard;2006-12-24;0.0099
221 Apple Lane;2006-12-24;0.00983
222 Orange Avenue;2006-12-24;0.00983
223 Cherry Lane;2006-12-24;0.00983
224 Grape Street;2006-12-24;0.00983
225 Banana Boulevard;2006-12-24;0.00983
221 Apple Lane;2006-12-25;0.00977
222 Orange Avenue;2006-12-25;0.00977
223 Cherry Lane;2006-12-25;0.00977
224 Grape Street;2006-12-25;0.00977
225 Banana Boulevard;2006-12-25;0.00977
221 Apple Lane;2006-12-25;0.00973
222 Orange Avenue;2006-12-25;0.00973
223 Cherry Lane;2006-12-25;0.00973
224 Grape Street;2006-12-25;0.00973
225 Banana Boulevard;2006-12-25;0.00973
221 Apple Lane;2006-12-25;0.0108
222 Orange Avenue;2006-12-25;0.0108
223 Cherry Lane;2006-12-25;0.0108
224 Grape Street;2006-12-25;0.0108
225 Banana Boulevard;2006-12-25;0.0108
221 Apple Lane;2006-12-25;0.0109
222 Orange Avenue;2006-12-25;0.0109
223 Cherry Lane;2006-12-25;0.0109
224 Grape Street;2006-12-25;0.0109
225 Banana Boulevard;2006-12-25;0.0109
221 Apple Lane;2006-12-25;0.01093
222 Orange Avenue;2006-12-25;0.01093
223 Cherry Lane;2006-12-25;0.01093
224 Grape Street;2006-12-25;0.01093
225 Banana Boulevard;2006-12-25;0.01093
221 Apple Lane;2006-12-25;0.0108
222 Orange Avenue;2006-12-25;0.0108
223 Cherry Lane;2006-12-25;0.0108
224 Grape Street;2006-12-25;0.0108
225 Banana Boulevard;2006-12-25;0.0108
221 Apple Lane;2006-12-25;0.00937
222 Orange Avenue;2006-12-25;0.00937
223 Cherry Lane;2006-12-25;0.00937
224 Grape Street;2006-12-25;0.00937
225 Banana Boulevard;2006-12-25;0.00937
221 Apple Lane;2006-12-25;0.0086
222 Orange Avenue;2006-12-25;0.0086
223 Cherry Lane;2006-12-25;0.0086
224 Grape Street;2006-12-25;0.0086
225 Banana Boulevard;2006-12-25;0.0086
221 Apple Lane;2006-12-25;0.00807
222 Orange Avenue;2006-12-25;0.00807
223 Cherry Lane;2006-12-25;0.00807
224 Grape Street;2006-12-25;0.00807
225 Banana Boulevard;2006-12-25;0.00807
221 Apple Lane;2006-12-25;0.00807
222 Orange Avenue;2006-12-25;0.00807
223 Cherry Lane;2006-12-25;0.00807
224 Grape Street;2006-12-25;0.00807
225 Banana Boulevard;2006-12-25;0.00807
221 Apple Lane;2006-12-25;0.00807
222 Orange Avenue;2006-12-25;0.00807
223 Cherry Lane;2006-12-25;0.00807
224 Grape Street;2006-12-25;0.00807
225 Banana Boulevard;2006-12-25;0.00807
221 Apple Lane;2006-12-25;0.007
222 Orange Avenue;2006-12-25;0.007
223 Cherry Lane;2006-12-25;0.007
224 Grape Street;2006-12-25;0.007
225 Banana Boulevard;2006-12-25;0.007
221 Apple Lane;2006-12-25;0.00693
222 Orange Avenue;2006-12-25;0.00693
223 Cherry Lane;2006-12-25;0.00693
224 Grape Street;2006-12-25;0.00693
225 Banana Boulevard;2006-12-25;0.00693
221 Apple Lane;2006-12-25;0.00697
222 Orange Avenue;2006-12-25;0.00697
223 Cherry Lane;2006-12-25;0.00697
224 Grape Street;2006-12-25;0.00697
225 Banana Boulevard;2006-12-25;0.00697
221 Apple Lane;2006-12-25;0.00853
222 Orange Avenue;2006-12-25;0.00853
223 Cherry Lane;2006-12-25;0.00853
224 Grape Street;2006-12-25;0.00853
225 Banana Boulevard;2006-12-25;0.00853
221 Apple Lane;2006-12-25;0.01213
222 Orange Avenue;2006-12-25;0.01213
223 Cherry Lane;2006-12-25;0.01213
224 Grape Street;2006-12-25;0.01213
225 Banana Boulevard;2006-12-25;0.01213
221 Apple Lane;2006-12-25;0.0177
222 Orange Avenue;2006-12-25;0.0177
223 Cherry Lane;2006-12-25;0.0177
224 Grape Street;2006-12-25;0.0177
225 Banana Boulevard;2006-12-25;0.0177
221 Apple Lane;2006-12-25;0.0219
222 Orange Avenue;2006-12-25;0.0219
223 Cherry Lane;2006-12-25;0.0219
224 Grape Street;2006-12-25;0.0219
225 Banana Boulevard;2006-12-25;0.0219
221 Apple Lane;2006-12-25;0.02493
222 Orange Avenue;2006-12-25;0.02493
223 Cherry Lane;2006-12-25;0.02493
224 Grape Street;2006-12-25;0.02493
225 Banana Boulevard;2006-12-25;0.02493
221 Apple Lane;2006-12-25;0.0242
222 Orange Avenue;2006-12-25;0.0242
223 Cherry Lane;2006-12-25;0.0242
224 Grape Street;2006-12-25;0.0242
225 Banana Boulevard;2006-12-25;0.0242
221 Apple Lane;2006-12-25;0.0233
222 Orange Avenue;2006-12-25;0.0233
223 Cherry Lane;2006-12-25;0.0233
224 Grape Street;2006-12-25;0.0233
225 Banana Boulevard;2006-12-25;0.0233
221 Apple Lane;2006-12-25;0.0219
222 Orange Avenue;2006-12-25;0.0219
223 Cherry Lane;2006-12-25;0.0219
224 Grape Street;2006-12-25;0.0219
225 Banana Boulevard;2006-12-25;0.0219
221 Apple Lane;2006-12-25;0.01773
222 Orange Avenue;2006-12-25;0.01773
223 Cherry Lane;2006-12-25;0.01773
224 Grape Street;2006-12-25;0.01773
225 Banana Boulevard;2006-12-25;0.01773
221 Apple Lane;2006-12-25;0.0178
222 Orange Avenue;2006-12-25;0.0178
223 Cherry Lane;2006-12-25;0.0178
224 Grape Street;2006-12-25;0.0178
225 Banana Boulevard;2006-12-25;0.0178
221 Apple Lane;2006-12-25;0.01787
222 Orange Avenue;2006-12-25;0.01787
223 Cherry Lane;2006-12-25;0.01787
224 Grape Street;2006-12-25;0.01787
225 Banana Boulevard;2006-12-25;0.01787
221 Apple Lane;2006-12-25;0.01783
222 Orange Avenue;2006-12-25;0.01783
223 Cherry Lane;2006-12-25;0.01783
224 Grape Street;2006-12-25;0.01783
225 Banana Boulevard;2006-12-25;0.01783
221 Apple Lane;2006-12-25;0.01843
222 Orange Avenue;2006-12-25;0.01843
223 Cherry Lane;2006-12-25;0.01843
224 Grape Street;2006-12-25;0.01843
225 Banana Boulevard;2006-12-25;0.01843
221 Apple Lane;2006-12-25;0.01813
222 Orange Avenue;2006-12-25;0.01813
223 Cherry Lane;2006-12-25;0.01813
224 Grape Street;2006-12-25;0.01813
225 Banana Boulevard;2006-12-25;0.01813
221 Apple Lane;2006-12-25;0.01253
222 Orange Avenue;2006-12-25;0.01253
223 Cherry Lane;2006-12-25;0.01253
224 Grape Street;2006-12-25;0.01253
225 Banana Boulevard;2006-12-25;0.01253
221 Apple Lane;2006-12-25;0.0117
222 Orange Avenue;2006-12-25;0.0117
223 Cherry Lane;2006-12-25;0.0117
224 Grape Street;2006-12-25;0.0117
225 Banana Boulevard;2006-12-25;0.0117
221 Apple Lane;2006-12-25;0.01157
222 Orange Avenue;2006-12-25;0.01157
223 Cherry Lane;2006-12-25;0.01157
224 Grape Street;2006-12-25;0.01157
225 Banana Boulevard;2006-12-25;0.01157
221 Apple Lane;2006-12-25;0.0132
222 Orange Avenue;2006-12-25;0.0132
223 Cherry Lane;2006-12-25;0.0132
224 Grape Street;2006-12-25;0.0132
225 Banana Boulevard;2006-12-25;0.0132
221 Apple Lane;2006-12-25;0.01343
222 Orange Avenue;2006-12-25;0.01343
223 Cherry Lane;2006-12-25;0.01343
224 Grape Street;2006-12-25;0.01343
225 Banana Boulevard;2006-12-25;0.01343
221 Apple Lane;2006-12-25;0.01343
222 Orange Avenue;2006-12-25;0.01343
223 Cherry Lane;2006-12-25;0.01343
224 Grape Street;2006-12-25;0.01343
225 Banana Boulevard;2006-12-25;0.01343
221 Apple Lane;2006-12-25;0.0134
222 Orange Avenue;2006-12-25;0.0134
223 Cherry Lane;2006-12-25;0.0134
224 Grape Street;2006-12-25;0.0134
225 Banana Boulevard;2006-12-25;0.0134
221 Apple Lane;2006-12-25;0.01337
222 Orange Avenue;2006-12-25;0.01337
223 Cherry Lane;2006-12-25;0.01337
224 Grape Street;2006-12-25;0.01337
225 Banana Boulevard;2006-12-25;0.01337
221 Apple Lane;2006-12-25;0.01337
222 Orange Avenue;2006-12-25;0.01337
223 Cherry Lane;2006-12-25;0.01337
224 Grape Street;2006-12-25;0.01337
225 Banana Boulevard;2006-12-25;0.01337
221 Apple Lane;2006-12-25;0.0133
222 Orange Avenue;2006-12-25;0.0133
223 Cherry Lane;2006-12-25;0.0133
224 Grape Street;2006-12-25;0.0133
225 Banana Boulevard;2006-12-25;0.0133
221 Apple Lane;2006-12-25;0.0133
222 Orange Avenue;2006-12-25;0.0133
223 Cherry Lane;2006-12-25;0.0133
224 Grape Street;2006-12-25;0.0133
225 Banana Boulevard;2006-12-25;0.0133
221 Apple Lane;2006-12-25;0.01327
222 Orange Avenue;2006-12-25;0.01327
223 Cherry Lane;2006-12-25;0.01327
224 Grape Street;2006-12-25;0.01327
225 Banana Boulevard;2006-12-25;0.01327
221 Apple Lane;2006-12-25;0.01327
222 Orange Avenue;2006-12-25;0.01327
223 Cherry Lane;2006-12-25;0.01327
224 Grape Street;2006-12-25;0.01327
225 Banana Boulevard;2006-12-25;0.01327
221 Apple Lane;2006-12-25;0.01323
222 Orange Avenue;2006-12-25;0.01323
223 Cherry Lane;2006-12-25;0.01323
224 Grape Street;2006-12-25;0.01323
225 Banana Boulevard;2006-12-25;0.01323
221 Apple Lane;2006-12-25;0.01437
222 Orange Avenue;2006-12-25;0.01437
223 Cherry Lane;2006-12-25;0.01437
224 Grape Street;2006-12-25;0.01437
225 Banana Boulevard;2006-12-25;0.01437
221 Apple Lane;2006-12-25;0.01633
222 Orange Avenue;2006-12-25;0.01633
223 Cherry Lane;2006-12-25;0.01633
224 Grape Street;2006-12-25;0.01633
225 Banana Boulevard;2006-12-25;0.01633
221 Apple Lane;2006-12-25;0.0153
222 Orange Avenue;2006-12-25;0.0153
223 Cherry Lane;2006-12-25;0.0153
224 Grape Street;2006-12-25;0.0153
225 Banana Boulevard;2006-12-25;0.0153
221 Apple Lane;2006-12-25;0.0148
222 Orange Avenue;2006-12-25;0.0148
223 Cherry Lane;2006-12-25;0.0148
224 Grape Street;2006-12-25;0.0148
225 Banana Boulevard;2006-12-25;0.0148
221 Apple Lane;2006-12-25;0.01473
222 Orange Avenue;2006-12-25;0.01473
223 Cherry Lane;2006-12-25;0.01473
224 Grape Street;2006-12-25;0.01473
225 Banana Boulevard;2006-12-25;0.01473
221 Apple Lane;2006-12-25;0.0147
222 Orange Avenue;2006-12-25;0.0147
223 Cherry Lane;2006-12-25;0.0147
224 Grape Street;2006-12-25;0.0147
225 Banana Boulevard;2006-12-25;0.0147
221 Apple Lane;2006-12-25;0.01503
222 Orange Avenue;2006-12-25;0.01503
223 Cherry Lane;2006-12-25;0.01503
224 Grape Street;2006-12-25;0.01503
225 Banana Boulevard;2006-12-25;0.01503
221 Apple Lane;2006-12-25;0.01567
222 Orange Avenue;2006-12-25;0.01567
